RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7566,15623369,Clifton,708,France,Male,52,10,105355.81,1,1,0,123.07,1
1239,15619626,Wade,746,France,Male,24,3,137492.35,2,0,1,170142.09,0
9664,15607634,Cobb,606,Germany,Male,40,9,95293.86,2,0,1,96985.58,0
6988,15577170,Manfrin,532,France,Male,60,5,76705.87,2,0,1,13889.73,0
3675,15749693,Ugonnatubelum,658,France,Female,32,9,0.0,2,1,0,156774.75,0
6838,15605455,Tai,664,France,Male,40,9,0.0,2,1,0,194767.3,0
4268,15609319,Hunt,711,France,Female,41,3,145754.91,1,1,1,101455.07,0
1140,15569247,Mitchell,727,Spain,Female,57,1,109679.72,1,0,1,753.37,0
2899,15624510,Tien,696,France,Male,52,6,139781.06,1,1,0,27445.4,1
4075,15609676,Nkemakonam,718,France,Female,35,2,167924.95,1,1,0,43024.64,0
4363,15618695,Ts'ui,571,Spain,Female,22,3,108117.1,1,0,1,53328.7,0
9176,15703413,Montes,519,France,Female,38,7,125328.56,1,1,0,188225.67,0
7398,15744044,Fiorentini,572,Germany,Male,47,4,99353.42,1,1,0,196549.85,1
9872,15736371,Kennedy,633,France,Female,34,3,123034.43,2,1,1,38315.04,0
5776,15717527,Ifeanacho,619,France,Female,49,9,145359.99,1,1,0,38186.85,0
13,15632264,Kay,476,France,Female,34,10,0.0,2,1,0,26260.98,0
4167,15654562,Ma,850,Spain,Female,45,5,174088.3,4,1,0,5669.31,1
941,15754084,Palazzi,710,Spain,Male,35,1,106518.52,1,1,1,127951.81,0
8490,15686538,Nixon,522,France,Female,41,7,0.0,2,0,1,176780.39,0
4280,15781777,Sutherland,604,France,Male,33,3,148659.48,1,0,0,42437.75,0
788,15694366,Hou,714,Germany,Male,42,2,177640.09,1,0,1,47166.55,0
7064,15766183,Ferguson,580,Germany,Male,76,2,130334.84,2,1,1,51672.08,0
5826,15753888,Johnston,607,Spain,Female,62,8,108004.64,1,1,1,23386.77,1
2227,15750808,Ma,790,Spain,Male,46,2,131365.37,2,1,1,180290.68,0
9159,15568849,Bryan,540,Spain,Female,31,10,118158.74,1,1,1,158027.57,0
1556,15709994,Gallo,658,France,Female,40,7,140596.95,1,0,1,135459.02,1
5000,15710408,Cunningham,584,Spain,Female,38,3,0.0,2,1,1,4525.4,0
6499,15770405,Warlow-Davies,613,France,Female,27,5,125167.74,1,1,0,199104.52,0
9219,15806318,Wright,676,Germany,Female,48,2,124442.38,1,1,0,15068.53,1
7140,15805212,Black,806,France,Female,67,1,0.0,2,0,1,103945.58,0
7954,15608209,Currey,622,Germany,Male,33,3,96926.12,2,1,0,48553.77,0
8002,15798053,Nnachetam,707,Spain,Male,32,9,0.0,2,1,0,126475.79,0
4801,15679810,Chapman,690,France,Male,39,6,0.0,2,1,0,160532.88,0
1250,15803681,Sims,803,France,Female,26,4,0.0,2,1,1,181208.47,0
5942,15791030,Edwards,612,France,Female,33,0,64900.32,2,1,0,102426.12,0
566,15811773,Hsia,543,France,Male,36,4,0.0,2,1,1,141210.5,0
2038,15678146,Wong,668,Spain,Female,24,7,173962.32,1,0,0,106457.11,1
3757,15783541,Fomina,755,France,Male,31,5,0.0,2,0,1,194660.78,0
3592,15621685,Davies,769,France,Male,29,2,123757.52,2,1,0,84872.66,0
723,15736879,Obinna,669,France,Male,23,1,0.0,2,0,0,66088.83,0
7124,15682686,Chukwuemeka,722,France,Female,38,3,0.0,2,0,1,167984.72,0
8638,15632967,Feng,520,France,Male,34,3,0.0,2,1,1,104703.96,0
2640,15581036,Beyer,712,Germany,Female,40,3,109308.79,2,1,0,120158.72,1
7,15592531,Bartlett,822,France,Male,50,7,0.0,2,1,1,10062.8,0
6942,15628950,Coates,501,Germany,Male,25,6,104013.79,1,1,0,114774.35,0
5094,15787255,Manfrin,650,Germany,Female,55,2,140891.46,3,1,1,179834.45,1
2379,15606267,Wilson,622,France,Female,38,4,98640.74,1,1,1,110457.99,0
1861,15778190,Onyekaozulu,639,Spain,Female,28,8,97840.72,1,1,1,178222.77,0
9195,15640106,Mason,613,France,Male,40,7,124339.9,1,0,0,193309.58,0
5320,15719779,May,645,Germany,Male,25,1,157404.02,2,1,0,93073.04,0
9612,15586522,Hunter,608,Spain,Male,37,2,130461.02,1,1,0,21967.15,0
1123,15789955,Hu,698,Germany,Male,56,1,112414.81,2,0,0,93982.02,1
9113,15567339,Shaw,735,France,Male,73,9,0.0,1,1,1,114283.33,0
1200,15769169,Trentino,645,France,Male,41,7,0.0,1,0,1,28667.56,0
4903,15634491,Kung,652,France,Male,30,2,176166.56,2,1,1,152210.81,0
1059,15706186,McKenzie,640,Germany,Male,33,8,81677.22,2,0,0,34925.56,0
4115,15647008,Adams,624,Germany,Male,54,3,116726.22,1,1,0,110498.1,1
1374,15771942,Tikhonov,528,Germany,Female,46,9,135555.66,1,1,0,133146.03,1
7310,15793317,Hale,547,Spain,Female,22,7,141287.15,1,1,0,118142.79,0
8995,15745201,Frewin,612,France,Female,43,4,139496.35,2,1,1,77128.23,0
386,15720910,Black,560,France,Female,66,9,0.0,1,1,1,15928.49,0
6747,15768682,Amies,640,Spain,Male,39,3,0.0,1,1,1,105997.25,0
9778,15777743,Cattaneo,705,France,Female,39,3,92224.56,1,1,1,54517.25,0
8782,15751628,Onyemachukwu,438,France,Male,60,7,78391.17,1,0,1,49424.6,0
7106,15597536,Nkemjika,576,Spain,Male,45,5,133618.01,1,0,0,135244.87,0
8670,15799641,Bruno,540,Spain,Male,39,2,0.0,2,1,0,81995.92,0
1311,15759317,Vasilieva,748,Germany,Female,27,2,90971.85,1,1,1,131662.47,0
5502,15796496,Trevisani,631,France,Female,31,8,137687.72,1,1,0,190067.12,0
3577,15635285,Taylor,647,France,Male,28,8,0.0,2,1,1,91055.27,0
761,15583212,Chidozie,600,France,Female,43,5,134022.06,1,1,0,194764.83,0
4299,15680001,McDonald,602,France,Male,38,7,111835.94,2,1,0,124389.61,0
6882,15565878,Bates,631,Spain,Male,29,3,0.0,2,1,1,197963.46,0
8573,15611223,Ko,752,Germany,Female,38,10,101648.5,2,1,0,172001.44,0
9637,15613048,Anderson,648,Germany,Female,40,5,139973.65,1,1,1,667.66,1
9677,15720924,Chijioke,585,France,Female,34,1,0.0,1,1,1,75503.6,0
2323,15709928,Niu,567,Spain,Female,41,1,0.0,2,1,0,3414.72,0
9681,15655335,Becher,590,France,Male,36,1,0.0,2,1,0,48876.84,0
4188,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0
8475,15698816,Tuan,721,Spain,Female,33,4,72535.45,1,1,1,103931.49,0
4721,15780654,Sergeyev,619,Germany,Female,33,3,100488.92,2,0,1,36446.74,0
8623,15747772,Cunningham,706,Germany,Male,36,9,58571.18,2,1,0,40774.01,0
4530,15570087,Parry-Okeden,664,France,Female,44,8,142989.69,1,1,1,115452.51,1
7481,15812766,Golubeva,490,Spain,Male,40,6,156111.08,1,0,0,190889.13,0
9922,15643575,Evseev,757,Germany,Male,36,1,65349.71,1,0,0,64539.64,0
4354,15804822,L?,805,France,Female,31,4,0.0,2,1,0,4798.12,0
7578,15581700,Paterson,615,Germany,Male,43,3,86920.86,1,1,1,150048.37,0
3216,15684861,Thomson,726,France,Female,32,8,0.0,2,0,0,185075.63,0
8824,15578835,Brookes,675,Spain,Female,50,1,133204.91,1,0,1,8270.06,0
4438,15779522,Efimov,736,France,Female,24,0,0.0,2,1,0,109355.73,1
6248,15803633,T'ien,678,France,Female,46,1,0.0,2,0,0,82106.19,0
3237,15810800,Ositadimma,673,Spain,Female,32,0,0.0,1,1,1,72873.33,0
5754,15608328,Sutherland,760,Spain,Female,41,6,0.0,2,0,0,101491.23,0
9925,15578865,Palerma,632,Germany,Female,50,5,107959.39,1,1,1,6985.34,1
8516,15811389,Padovano,724,Germany,Female,35,0,171982.95,2,0,1,167313.07,0
9610,15674833,Shao,741,France,Female,35,1,0.0,2,1,0,36557.55,0
9123,15748595,Stanton,689,France,Female,29,1,77556.79,2,1,1,122998.26,0
6969,15721793,Chiu,510,Germany,Female,50,7,123936.54,1,1,1,23768.01,0
211,15752047,Trevisano,689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0
4296,15616454,Davidson,476,Germany,Female,34,8,111905.43,1,0,1,197221.81,1
3717,15699492,Lorenzo,665,Germany,Female,27,2,147435.96,1,0,0,187508.06,0
9543,15621140,Nwebube,644,Spain,Male,37,9,0.0,2,1,1,96442.86,0
1390,15684196,Aitken,627,France,Female,55,2,159441.27,1,1,0,100686.11,1
2886,15716024,Dennis,660,Spain,Male,42,5,0.0,2,1,0,115509.59,0
3945,15794792,Golubev,612,France,Female,31,8,117989.76,1,1,1,54129.86,0
6115,15662488,Udegbunam,627,France,Female,44,5,0.0,2,1,0,82969.61,1
123,15690673,Cameron,656,France,Female,39,6,0.0,2,1,0,141069.88,0
3913,15655590,Garcia,581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0
5520,15785559,De Luca,678,France,Male,43,1,133237.21,1,1,0,111032.79,1
9231,15768465,Sheppard,582,Germany,Male,35,8,121309.17,2,1,1,28750.67,0
6495,15752846,Pinto,699,France,Male,28,7,0.0,2,1,1,22684.78,0
4606,15585599,Stone,530,France,Female,34,8,0.0,2,0,1,141872.52,0
4451,15791191,Mitchell,633,France,Male,59,2,103996.74,1,1,1,103159.11,0
9182,15655368,Wheeler,672,France,Male,47,1,0.0,1,0,0,91574.92,0
1561,15634281,P'an,720,Germany,Female,43,10,110822.9,1,0,0,72861.94,0
6827,15727361,Chiemela,547,France,Female,51,1,0.0,2,1,1,56908.41,0
3547,15653753,Chiemenam,542,Spain,Male,43,6,113567.94,1,1,0,89543.25,0
966,15602084,Coles,663,France,Female,42,5,124626.07,1,1,1,78004.5,0
1443,15796179,Moore,683,France,Male,43,8,0.0,1,1,0,96754.8,0
9335,15777217,Somadina,641,Spain,Male,25,10,0.0,2,1,1,180808.39,0
8663,15637599,Cremonesi,510,Germany,Female,44,4,123070.89,1,1,0,28461.29,1
3129,15794253,Marsh,832,Spain,Female,34,6,138190.13,2,0,1,146511.2,0
6503,15590286,Fairley,611,France,Female,40,2,125879.29,1,1,0,93203.43,0
3543,15636024,Blackburn,692,Spain,Female,34,4,109699.08,1,1,1,37898.91,0
5390,15682728,Mathews,774,France,Female,32,4,0.0,2,0,0,114899.13,0
7415,15802869,Ball,737,Germany,Female,45,2,99169.67,2,1,1,78650.95,0
1472,15700223,Steiner,806,France,Male,48,4,164701.68,1,1,1,21439.49,0
8939,15722409,Ritchie,693,Spain,Male,47,8,107604.66,1,1,1,80149.27,0
4973,15612524,Hunt,643,Germany,Male,41,2,127841.52,1,1,0,172363.41,0
3068,15579781,Buccho,806,Germany,Male,31,10,138653.51,1,1,0,190803.37,0
8552,15638068,Thompson,507,Spain,Male,32,7,0.0,2,1,0,67926.18,0
7389,15808023,Remington,836,France,Female,29,9,133681.78,1,1,1,153747.73,0
3998,15690620,Olisaemeka,665,France,Male,39,10,46323.57,1,1,0,136812.02,0
6934,15679961,Davidson,708,Spain,Male,46,7,68799.72,1,1,1,39704.14,0
2706,15585835,Lord,655,Spain,Female,34,4,109783.69,2,1,0,134034.32,0
2773,15680736,Milne,597,Germany,Female,72,6,124978.19,2,1,1,7144.46,0
4322,15794257,Hsiung,651,France,Male,34,4,91562.99,1,1,1,123954.15,0
9502,15634146,Hou,835,Germany,Male,18,2,142872.36,1,1,1,117632.63,0
104,15776605,Bradley,528,Spain,Male,36,7,0.0,2,1,0,60536.56,0
1220,15812272,Ugonna,693,Germany,Male,44,5,124601.58,2,1,1,46998.13,1
4646,15782144,Gilroy,522,France,Female,34,3,0.0,2,1,1,3894.34,0
6425,15782608,Huang,743,France,Male,43,5,0.0,2,0,0,113079.19,1
8289,15790744,Nash,850,France,Female,34,9,92899.27,2,1,0,97465.89,0
9916,15813140,Taylor,543,Spain,Male,41,5,0.0,2,0,1,143980.29,0
9555,15593778,Craig,779,France,Female,29,3,46388.16,3,1,0,127939.26,1
2600,15704844,Hsiung,550,Spain,Male,62,7,80927.56,1,0,1,64490.67,0
7833,15664849,Colon,573,Spain,Male,46,3,65269.23,1,0,1,189988.65,1
2325,15748116,Zetticci,681,France,Female,29,2,148143.84,1,1,1,52021.39,0
2877,15585284,Thomson,604,Spain,Female,35,7,147285.52,1,1,1,57807.05,0
9698,15609735,Campbell,533,Germany,Male,51,6,127545.56,2,0,0,79559.02,1
8238,15737275,Conti,649,France,Male,39,3,113096.41,1,1,1,60335.24,0
2844,15693233,De Neeve,666,Germany,Male,38,6,99812.88,2,1,1,158357.97,0
2516,15744327,Ruth,564,France,Male,40,4,0.0,1,1,0,85455.62,1
9369,15670492,Gordon,737,France,Male,28,8,0.0,2,1,0,106390.01,0
4649,15751392,Fanucci,689,Spain,Female,57,4,0.0,2,1,0,136649.8,1
6721,15647207,Onwuemelie,609,France,Male,26,7,0.0,2,1,0,98463.99,0
5125,15612140,Milano,721,Spain,Female,46,7,137933.39,1,1,1,67976.57,0
1119,15759381,Johnson,617,Spain,Male,61,7,91070.43,1,1,1,101839.77,0
7222,15690492,Palermo,625,France,Male,41,6,97663.16,2,1,0,57128.78,0
507,15805565,Obiuto,691,Germany,Male,30,7,116927.89,1,1,0,21198.39,0
7186,15686885,Nekrasov,777,Germany,Male,44,3,124655.59,2,0,1,79792.3,0
1820,15712319,Chukwukere,714,Spain,Male,45,8,150900.29,2,0,1,139889.15,0
4643,15657449,Chukwuma,446,Germany,Male,25,3,136202.78,1,1,0,176743.51,0
5262,15814022,Lassetter,714,France,Female,26,9,89928.99,1,1,0,46203.31,0
981,15624729,Tsao,594,France,Male,27,0,197041.8,1,0,0,151912.49,0
9529,15584462,Liang,739,France,Male,34,9,0.0,1,1,0,60584.33,0
5558,15705663,Milano,700,Germany,Female,39,5,144550.83,2,1,1,189664.43,0
3571,15706005,Roberts,674,France,Male,46,2,174701.05,1,1,0,90189.72,1
4703,15661007,Thompson,660,France,Male,33,0,72783.42,1,0,0,181051.99,0
75,15770811,Wallace,519,France,Male,36,9,0.0,2,0,1,145562.4,0
